2018-02-28 03:01:00,2018-02-28 03:01:23,server03,21.235,131.82,23.39
2018-02-28 03:02:00,2018-02-28 03:02:23,server03,20.958,130.74,22.04
2018-02-28 03:03:00,2018-02-28 03:03:23,server03,21.219,131.72,21.94
2018-02-28 03:04:00,2018-02-28 03:04:22,server01,20.34,129.31,23.04
2018-02-28 03:05:00,2018-02-28 03:05:22,server03,22.743,131.64,22.59
2018-02-28 03:06:00,2018-02-28 03:06:23,server03,21.868,131.35,22.72
2018-02-28 03:07:00,2018-02-28 03:07:22,server03,21.042,130.7,23.36
2018-02-28 03:08:00,2018-02-28 03:08:23,server03,23.212,130.15,22.75
2018-02-28 03:09:00,2018-02-28 03:09:23,server03,22.269,130.47,23.03
2018-02-28 03:10:00,2018-02-28 03:10:23,server01,22.173,131.21,21.07
2018-02-28 03:11:00,2018-02-28 03:11:22,server03,21.619,130.47,23.13
2018-02-28 03:12:00,2018-02-28 03:12:23,server03,22.088,127.06,22.23
2018-02-28 03:13:00,2018-02-28 03:13:23,server02,23.766,86.87,20.65
2018-02-28 03:14:00,2018-02-28 03:14:23,server03,20.86,132.19,22.76
2018-02-28 03:15:00,2018-02-28 03:15:23,server03,20.577,130.46,23.37
2018-02-28 03:16:00,2018-02-28 03:16:22,server03,21.632,131.01,22.68
2018-02-28 03:17:00,2018-02-28 03:17:22,server03,20.988,127.59,22.51
2018-02-28 03:18:00,2018-02-28 03:18:22,server01,21.061,130.49,21.1
2018-02-28 03:19:00,2018-02-28 03:19:23,server03,21.394,131.82,22.89
2018-02-28 03:20:00,2018-02-28 03:20:23,server01,20.969,131.4,22.81
2018-02-28 03:21:00,2018-02-28 03:21:23,server03,21.03,131.72,23.1
2018-02-28 03:22:00,2018-02-28 03:22:23,server03,22.082,131.55,21.33
2018-02-28 03:23:00,2018-02-28 03:23:23,server03,20.956,131.45,22.64
2018-02-28 03:24:00,2018-02-28 03:24:22,server03,22.071,131.51,21.69
2018-02-28 03:25:00,2018-02-28 03:25:22,server03,21.183,131.59,22.81
2018-02-28 03:26:00,2018-02-28 03:26:22,server03,20.084,131.19,21.27
2018-02-28 03:27:00,2018-02-28 03:27:23,server03,21.184,131.34,23.17
2018-02-28 03:28:00,2018-02-28 03:28:22,server01,21.419,131.06,22.88
2018-02-28 03:29:00,2018-02-28 03:29:22,server03,21.753,132.23,22.45
2018-02-28 03:30:00,2018-02-28 03:30:23,server03,22.976,130.73,23.55
2018-02-28 03:31:00,2018-02-28 03:31:23,server03,20.988,130.68,21.87
2018-02-28 03:32:00,2018-02-28 03:32:22,server03,21.2,131.94,23.45
2018-02-28 03:33:00,2018-02-28 03:33:22,server03,20.765,128.63,20.99
2018-02-28 03:34:00,2018-02-28 03:34:23,server03,21.819,131.24,22.71
2018-02-28 03:35:00,2018-02-28 03:35:23,server03,23.166,131.75,23.08
2018-02-28 03:36:00,2018-02-28 03:36:23,server01,21.504,130.6,20.72
2018-02-28 03:37:00,2018-02-28 03:37:23,server03,22.965,130.33,21.9
2018-02-28 03:38:00,2018-02-28 03:38:22,server03,21.834,132.37,23.25
2018-02-28 03:39:00,2018-02-28 03:39:23,server01,21.864,131.47,23.14
2018-02-28 03:40:00,2018-02-28 03:40:22,server01,21.194,129.84,23.19
2018-02-28 03:41:00,2018-02-28 03:41:22,server03,20.407,131.15,20.65
2018-02-28 03:42:00,2018-02-28 03:42:23,server03,20.993,129.91,23.25
2018-02-28 03:43:00,2018-02-28 03:43:22,server01,19.751,129.93,22.72
2018-02-28 03:44:00,2018-02-28 03:44:23,server01,21.204,131.39,23.07
2018-02-28 03:45:00,2018-02-28 03:45:22,server03,21.653,131.25,23.22
2018-02-28 03:46:00,2018-02-28 03:46:22,server03,22.652,130.73,20.8
2018-02-28 03:47:00,2018-02-28 03:47:22,server03,20.769,130.61,22.79
2018-02-28 03:48:00,2018-02-28 03:48:22,server01,22.746,131.45,22.87
2018-02-28 03:49:00,2018-02-28 03:49:23,server03,21.191,131.71,22.46
2018-02-28 03:50:00,2018-02-28 03:50:22,server03,21.422,131.8,23.1
2018-02-28 03:51:00,2018-02-28 03:51:22,server01,21.873,131.16,23.59
2018-02-28 03:52:00,2018-02-28 03:52:22,server01,22.072,130.93,22.71
2018-02-28 03:53:00,2018-02-28 03:53:22,server03,21.647,132.15,23.02
2018-02-28 03:54:00,2018-02-28 03:54:22,server03,21.842,129.81,23.44
2018-02-28 03:55:00,2018-02-28 03:55:22,server03,20.764,131.68,22.81
2018-02-28 03:56:00,2018-02-28 03:56:22,server01,23.204,131.83,23.19
2018-02-28 03:57:00,2018-02-28 03:57:22,server01,21.454,131.41,20.97
2018-02-28 03:58:00,2018-02-28 03:58:22,server03,21.474,131.93,22.37
2018-02-28 03:59:00,2018-02-28 03:59:22,server01,22.909,132.14,23.29
2018-02-28 04:00:00,2018-02-28 04:00:24,server03,20.323,125.81,21.21
2018-02-28 04:01:00,2018-02-28 04:01:22,server01,20.166,130.66,22.8
2018-02-28 04:02:00,2018-02-28 04:02:22,server01,21.665,131.05,22.26
2018-02-28 04:03:00,2018-02-28 04:03:23,server03,21.43,130.22,22.67
2018-02-28 04:04:00,2018-02-28 04:04:23,server03,19.679,131.51,23.47
2018-02-28 04:05:00,2018-02-28 04:05:23,server03,21.196,129.27,23.37
2018-02-28 04:06:00,2018-02-28 04:06:23,server01,22.037,132.2,22.43
2018-02-28 04:07:00,2018-02-28 04:07:22,server03,20.76,131.89,19.08
2018-02-28 04:08:00,2018-02-28 04:08:23,server03,21.595,130.75,22.36
2018-02-28 04:09:00,2018-02-28 04:09:22,server03,23.156,131.55,22.95
2018-02-28 04:10:00,2018-02-28 04:10:22,server03,21.725,130.53,23.37
2018-02-28 04:11:00,2018-02-28 04:11:24,server01,22.83,130.49,22.82
2018-02-28 04:12:00,2018-02-28 04:12:22,server01,22.089,131.73,20.08
2018-02-28 04:13:00,2018-02-28 04:13:23,server03,21.407,130.16,22.56
2018-02-28 04:14:00,2018-02-28 04:14:23,server03,24.5,131.14,19.42
2018-02-28 04:15:00,2018-02-28 04:15:23,server01,21.483,131.57,21.74
2018-02-28 04:16:00,2018-02-28 04:16:22,server01,21.653,131.21,22.62
2018-02-28 04:17:00,2018-02-28 04:17:22,server03,21.831,131.06,22.69
2018-02-28 04:18:00,2018-02-28 04:18:22,server01,21.436,120.6,22.69
2018-02-28 04:19:00,2018-02-28 04:19:22,server03,20.861,131.63,22.96
2018-02-28 04:20:00,2018-02-28 04:20:23,server03,20.988,131.34,22.4
2018-02-28 04:21:00,2018-02-28 04:21:22,server03,21.193,131.5,21.42
2018-02-28 04:22:00,2018-02-28 04:22:27,server03,21.297,130.82,22.41
2018-02-28 04:23:00,2018-02-28 04:23:22,server03,22.065,132.1,23.13
2018-02-28 04:24:00,2018-02-28 04:24:23,server03,22.128,132.07,22.74
2018-02-28 04:25:00,2018-02-28 04:25:24,server03,22.298,131.12,22.55
2018-02-28 04:26:00,2018-02-28 04:26:23,server03,20.648,128.18,22.88
2018-02-28 04:27:00,2018-02-28 04:27:22,server03,22.509,132.34,22.52
2018-02-28 04:28:00,2018-02-28 04:28:22,server03,21.634,131.54,23.34
2018-02-28 04:29:00,2018-02-28 04:29:22,server03,20.833,131.91,20.84
2018-02-28 04:30:00,2018-02-28 04:30:22,server03,22.167,131.43,21.14
2018-02-28 04:31:00,2018-02-28 04:31:23,server01,23.186,130.25,22.41
2018-02-28 04:32:00,2018-02-28 04:32:22,server03,21.408,132.31,21.36
2018-02-28 04:33:00,2018-02-28 04:33:23,server01,22.918,131.56,22.47
2018-02-28 04:34:00,2018-02-28 04:34:23,server03,22.319,131.28,22.92
2018-02-28 04:35:00,2018-02-28 04:35:22,server03,21.416,131.9,23.35
2018-02-28 04:36:00,2018-02-28 04:36:23,server01,21.229,130.29,23.03
2018-02-28 04:37:00,2018-02-28 04:37:22,server03,21.717,131.58,23.53
2018-02-28 04:38:00,2018-02-28 04:38:22,server03,19.78,130.84,21.75
2018-02-28 04:39:00,2018-02-28 04:39:23,server03,20.976,132.19,22.57
2018-02-28 04:40:00,2018-02-28 04:40:22,server01,22.748,130.46,22.7
2018-02-28 04:41:00,2018-02-28 04:41:22,server03,21.746,132.42,23
2018-02-28 04:42:00,2018-02-28 04:42:22,server03,21.425,122.04,23.26
2018-02-28 04:43:00,2018-02-28 04:43:22,server03,19.825,130.98,21.02
2018-02-28 04:44:00,2018-02-28 04:44:22,server03,21.112,130.99,21.91
2018-02-28 04:45:00,2018-02-28 04:45:23,server03,21.615,130.94,22.68
2018-02-28 04:46:00,2018-02-28 04:46:23,server03,21.202,131.68,21.84
2018-02-28 04:47:00,2018-02-28 04:47:23,server01,21.884,130.19,22.27
2018-02-28 04:48:00,2018-02-28 04:48:23,server03,21.195,131.64,21.82
2018-02-28 04:49:00,2018-02-28 04:49:23,server03,22.93,130.42,21.89
2018-02-28 04:50:00,2018-02-28 04:50:23,server03,20.624,132.58,23.35
2018-02-28 04:51:00,2018-02-28 04:51:24,server03,21.408,129.94,23.27
2018-02-28 04:52:00,2018-02-28 04:52:22,server03,20.915,131.28,23.04
2018-02-28 04:53:00,2018-02-28 04:53:22,server03,18.811,132.19,22.84
2018-02-28 04:54:00,2018-02-28 04:54:22,server03,21.434,130.49,23.35
2018-02-28 04:55:00,2018-02-28 04:55:23,server03,21.866,131.39,21.55
2018-02-28 04:56:00,2018-02-28 04:56:23,server03,20.316,131.37,22.74
2018-02-28 04:57:00,2018-02-28 04:57:23,server03,21.439,131.77,22.52
2018-02-28 04:58:00,2018-02-28 04:58:23,server03,21.434,130.97,23.29
2018-02-28 04:59:00,2018-02-28 04:59:23,server03,22.534,131.53,21.6
2018-02-28 05:00:00,2018-02-28 05:00:23,server03,21.327,131.33,23.03
2018-02-28 05:01:00,2018-02-28 05:01:22,server03,21.628,131.03,22.87
2018-02-28 05:02:00,2018-02-28 05:02:23,server03,23.135,129.9,22.33
2018-02-28 05:03:00,2018-02-28 05:03:23,server03,19.454,131.97,22.46
2018-02-28 05:04:00,2018-02-28 05:04:22,server03,20.947,131.09,23.19
2018-02-28 05:05:00,2018-02-28 05:05:22,server03,23.09,131.26,23.17
2018-02-28 05:06:00,2018-02-28 05:06:23,server03,21.75,130.72,23.06
2018-02-28 05:07:00,2018-02-28 05:07:23,server03,21.527,132.31,23.21
2018-02-28 05:08:00,2018-02-28 05:08:22,server03,21.836,130.88,22.87
2018-02-28 05:09:00,2018-02-28 05:09:22,server03,20.957,131.56,23.02
2018-02-28 05:10:00,2018-02-28 05:10:23,server03,21.255,128.31,22.67
2018-02-28 05:11:00,2018-02-28 05:11:22,server03,21.318,130.87,23.12
2018-02-28 05:12:00,2018-02-28 05:12:22,server03,18.821,130.86,22.34
2018-02-28 05:13:00,2018-02-28 05:13:23,server03,21.871,131.54,23
2018-02-28 05:14:00,2018-02-28 05:14:22,server03,21.187,131.53,22.49
2018-02-28 05:15:00,2018-02-28 05:15:24,server01,23.196,130.91,23.4
2018-02-28 05:16:00,2018-02-28 05:16:23,server01,21.759,131.05,22.81
2018-02-28 05:17:00,2018-02-28 05:17:22,server03,20.536,131.48,23.2
2018-02-28 05:18:00,2018-02-28 05:18:23,server03,21.439,131.51,22.39
2018-02-28 05:19:00,2018-02-28 05:19:22,server03,20.77,131.53,22.73
2018-02-28 05:20:00,2018-02-28 05:20:22,server03,20.977,130.76,21.72
2018-02-28 05:21:00,2018-02-28 05:21:23,server03,20.63,130.94,22.31
2018-02-28 05:22:00,2018-02-28 05:22:22,server03,19.041,130.5,22.32
2018-02-28 05:23:00,2018-02-28 05:23:22,server03,20.963,131.64,23.26
2018-02-28 05:24:00,2018-02-28 05:24:23,server03,22.791,125.48,22.2
2018-02-28 05:25:00,2018-02-28 05:25:23,server01,20.221,130.72,20.14
2018-02-28 05:26:00,2018-02-28 05:26:22,server01,22.324,131.42,23.47
2018-02-28 05:27:00,2018-02-28 05:27:22,server03,20.514,130.44,22.81
2018-02-28 05:28:00,2018-02-28 05:28:22,server03,20.743,131.07,21.18
2018-02-28 05:29:00,2018-02-28 05:29:23,server03,20.958,130.83,19.28
2018-02-28 05:30:00,2018-02-28 05:30:24,server03,20.564,103.08,21.93
2018-02-28 05:31:00,2018-02-28 05:31:23,server03,20.34,130.86,21.15
2018-02-28 05:32:00,2018-02-28 05:32:22,server03,21.416,131.96,22.57
2018-02-28 05:33:00,2018-02-28 05:33:23,server03,20.543,131.44,21.24
2018-02-28 05:34:00,2018-02-28 05:34:23,server03,19.917,131.89,21.56
2018-02-28 05:35:00,2018-02-28 05:35:24,server01,22.274,131.11,22.55
2018-02-28 05:36:00,2018-02-28 05:36:22,server03,22.053,132.14,23.34
2018-02-28 05:37:00,2018-02-28 05:37:23,server01,20.759,130.24,22.49
2018-02-28 05:38:00,2018-02-28 05:38:23,server03,21.198,131.29,22.04
2018-02-28 05:39:00,2018-02-28 05:39:27,server03,22.03,130.98,23.2
2018-02-28 05:40:00,2018-02-28 05:40:22,server03,21.646,130.63,22.89
