2018-03-01 00:00:00,2018-03-01 00:00:00,server01,23.823,131.34,22.86
2018-03-01 00:01:00,2018-03-01 00:01:00,server01,21.709,131.98,21.5
2018-03-01 00:02:00,2018-03-01 00:02:00,server01,23.537,130.73,23.28
2018-03-01 00:03:00,2018-03-01 00:03:00,server01,22.524,131.48,21.5
2018-03-01 00:04:00,2018-03-01 00:04:00,server01,20.974,130.87,22.47
2018-03-01 00:05:00,2018-03-01 00:05:00,server02,24.518,86.14,21.92
2018-03-01 00:06:00,2018-03-01 00:06:00,server01,21.269,131.58,23.1
2018-03-01 00:07:00,2018-03-01 00:07:00,server01,22.219,130.5,23.24
2018-03-01 00:08:00,2018-03-01 00:08:00,server01,23.392,130.8,23.38
2018-03-01 00:09:00,2018-03-01 00:09:00,server01,22.285,130.5,23.37
2018-03-01 00:10:00,2018-03-01 00:10:00,server01,24.714,131.06,22.49
2018-03-01 00:11:00,2018-03-01 00:11:00,server01,22.948,130.42,21.01
2018-03-01 00:12:00,2018-03-01 00:12:00,server01,22.75,131.64,23.14
2018-03-01 00:13:00,2018-03-01 00:13:00,server01,23.39,131.76,22.96
2018-03-01 00:14:00,2018-03-01 00:14:00,server01,22.51,131.03,23.19
2018-03-01 00:15:00,2018-03-01 00:15:00,server01,22.977,130.36,22.82
2018-03-01 00:16:00,2018-03-01 00:16:00,server01,21.885,130.73,22.32
2018-03-01 00:17:00,2018-03-01 00:17:00,server01,25.167,132.23,22.47
2018-03-01 00:18:00,2018-03-01 00:18:00,server02,24.516,87.11,21.56
2018-03-01 00:19:00,2018-03-01 00:19:00,server01,23.364,130.35,23.31
2018-03-01 00:20:00,2018-03-01 00:20:00,server01,21.179,130.89,20.99
2018-03-01 00:21:00,2018-03-01 00:21:00,server01,21.64,131.56,22.68
2018-03-01 00:22:00,2018-03-01 00:22:00,server01,21.19,130.98,22.09
2018-03-01 00:23:00,2018-03-01 00:23:00,server01,21.419,131.26,22.16
2018-03-01 00:24:00,2018-03-01 00:24:00,server01,22.733,130.64,22.34
2018-03-01 00:25:00,2018-03-01 00:25:00,server01,22.723,130.77,23.04
2018-03-01 00:26:00,2018-03-01 00:26:00,server01,21.852,130.13,22.16
2018-03-01 00:27:00,2018-03-01 00:27:00,server01,22.716,131.5,22.57
2018-03-01 00:28:00,2018-03-01 00:28:00,server01,21.416,131.37,23.17
2018-03-01 00:29:00,2018-03-01 00:29:00,server01,23.616,131.08,23.36
2018-03-01 00:30:00,2018-03-01 00:30:00,server01,21.845,130.76,22.76
2018-03-01 00:31:00,2018-03-01 00:31:00,server01,24.709,130.62,22.93
2018-03-01 00:32:00,2018-03-01 00:32:00,server01,22.539,130.68,23.08
2018-03-01 00:33:00,2018-03-01 00:33:00,server01,23.186,131.09,23.02
2018-03-01 00:34:00,2018-03-01 00:34:00,server01,22.519,130,22.74
2018-03-01 00:35:00,2018-03-01 00:35:00,server01,22.051,131.87,23.2
2018-03-01 00:36:00,2018-03-01 00:36:00,server01,21.056,131.22,23.65
2018-03-01 00:37:00,2018-03-01 00:37:00,server01,24.303,131.01,19.99
2018-03-01 00:38:00,2018-03-01 00:38:00,server01,21.209,130.53,16.12
2018-03-01 00:39:00,2018-03-01 00:39:00,server01,24.3,131.37,21.91
2018-03-01 00:40:00,2018-03-01 00:40:00,server01,21.69,130.85,17.17
2018-03-01 00:41:00,2018-03-01 00:41:00,server01,23.379,131.25,23.39
2018-03-01 00:42:00,2018-03-01 00:42:00,server01,21.855,131.15,22.68
2018-03-01 00:43:00,2018-03-01 00:43:00,server01,22.258,128,22.73
2018-03-01 00:44:00,2018-03-01 00:44:00,server01,22.044,130.65,21.59
2018-03-01 00:45:00,2018-03-01 00:45:00,server01,23.37,131.21,23.38
2018-03-01 00:46:00,2018-03-01 00:46:00,server01,23.201,130.23,23.21
2018-03-01 00:47:00,2018-03-01 00:47:00,server01,22.022,131.31,22.22
2018-03-01 00:48:00,2018-03-01 00:48:00,server01,22.758,130.42,20.56
2018-03-01 00:49:00,2018-03-01 00:49:00,server01,22.089,131.2,22.88
2018-03-01 00:50:00,2018-03-01 00:50:00,server01,22.067,131.85,22.76
2018-03-01 00:51:00,2018-03-01 00:51:00,server01,23.137,128.59,23.16
2018-03-01 00:52:00,2018-03-01 00:52:00,server01,25.621,129.69,18.99
2018-03-01 00:53:00,2018-03-01 00:53:00,server02,22.378,85.16,20.66
2018-03-01 00:54:00,2018-03-01 00:54:00,server01,26.905,130.89,23.47
2018-03-01 00:55:00,2018-03-01 00:55:00,server02,24.153,86.63,20.58
2018-03-01 00:56:00,2018-03-01 00:56:00,server01,23.374,130.74,23.29
2018-03-01 00:57:00,2018-03-01 00:57:00,server01,24.957,131.37,21.34
2018-03-01 00:58:00,2018-03-01 00:58:00,server01,22.309,131.39,22.46
2018-03-01 00:59:00,2018-03-01 00:59:00,server02,31.648,86.79,20.45
2018-03-01 01:00:00,2018-03-01 01:00:00,server02,24.817,87.59,22.51
2018-03-01 01:01:00,2018-03-01 01:01:00,server01,22.499,131.82,22.8
2018-03-01 01:02:00,2018-03-01 01:02:00,server01,22.295,131.45,23.22
2018-03-01 01:03:00,2018-03-01 01:03:00,server02,24.877,86.38,20.03
2018-03-01 01:04:00,2018-03-01 01:04:00,server01,23.833,130.9,23.5
2018-03-01 01:05:00,2018-03-01 01:05:00,server01,25.146,131.81,22.22
2018-03-01 01:06:00,2018-03-01 01:06:00,server01,22.484,131.19,23.24
2018-03-01 01:07:00,2018-03-01 01:07:00,server02,25.457,87.03,21.83
2018-03-01 01:08:00,2018-03-01 01:08:00,server01,22.229,131.54,21.28
2018-03-01 01:09:00,2018-03-01 01:09:00,server01,22.944,130.82,21.29
2018-03-01 01:10:00,2018-03-01 01:10:00,server01,22.957,130.22,20.1
2018-03-01 01:11:00,2018-03-01 01:11:00,server01,24.037,126.82,23.21
2018-03-01 01:12:00,2018-03-01 01:12:00,server01,21.803,130.44,22.72
2018-03-01 01:13:00,2018-03-01 01:13:00,server01,22.739,129.74,22.55
2018-03-01 01:14:00,2018-03-01 01:14:00,server01,20.723,131.69,22.41
2018-03-01 01:15:00,2018-03-01 01:15:00,server01,24.466,131.06,23.14
2018-03-01 01:16:00,2018-03-01 01:16:00,server01,23.871,131.15,16.97
2018-03-01 01:17:00,2018-03-01 01:17:00,server01,22.766,130.34,23.19
2018-03-01 01:18:00,2018-03-01 01:18:00,server01,22.215,130,21.61
